"USD","EUR","GBP","JPY","CNY","INR"
0.00231137629732014,0.00505021068770706,0.00233514862447759,-0.00372813446830023,-0.00197794254425343,-0.003392337393052
0.00312834699849773,0.00158951914397498,-0.000538396667767671,-0.00607359770617144,-0.00169187131150395,-0.000275559412864723
-0.000493299360492472,-0.00705163635895545,-0.0109744432006105,-0.0108310066122428,-0.00554759021598006,-0.00272139605559296
0.00164338574372991,0.00909502910073456,0.0107230921875994,0.0135108120827709,0.00917118106885173,0.00241512984661263
-0.00625928579569646,-0.000720720751918869,-0.00623212089314773,-0.00394608438853261,-0.00658545469340144,0.00152019904089684
0.000990916678936138,0.00782796916225159,0.00784684754788412,0.00215600594331633,0.00655078603906212,0.00514030158460166
-0.010120368418673,-0.00226787239564441,-0.00640243896252368,-0.00071971230800294,0.00105108149782396,-0.000372812110821741
-0.00484748128491308,0.00600459295552369,-0.000216528329969101,-0.00602122563022967,-0.00602111518819726,-0.00601970045257794
-0.0485807356989598,-0.0294844476153164,-0.0274791817653668,-0.0338038794084472,-0.0253586067041089,-0.0161922069099063
0.0052631700442749,-0.00102815186535743,0.00717113929597346,-0.0200286385756119,-0.0154861321526258,-0.0304270956999719
0.0175184429844437,-0.0135127194776263,-0.015216474706147,0.0122254138826872,-0.0129192740147968,-0.0101472423172879
-0.0105436980573721,-0.0058511003882229,-0.00359658712286404,0.000898755248760708,0.00624303353883882,0.021583898476079
-0.00173913087312716,0.00269326846092888,0.00520337333631637,-0.00311036089303052,-0.0013284179766524,-0.00833195483803806
0.00486196477807788,0.00808596314782406,0.00862490940877958,-0.00634288155984919,0.00491485174262518,0.0103889737847425
-0.00260168388881254,0.0133979870807348,0.00961492736237712,0.00763766219440143,0.0139791628334809,-0.00171080568380688
-0.00173822397320578,-0.0121142264738738,-0.0177172537058849,-0.005273302028451,-0.0232817823299838,-0.0260413397589883
0.00762568686663734,0.0105530220781267,0.0132344242255682,0.00837223188186798,0.0146401612918154,0.0257321321077324
0.00482260665993106,0.00572063050612215,0.00484938496259257,-0.000139659396772629,-0.00103864743636795,-0.00660334474865643
0,-0.0164463705485804,-0.0208865539739795,-0.00425631128121218,-0.0167299093330264,-0.00737604724294805
-0.00880150646859423,-0.00772874118922662,-0.00879539592175771,-0.00164544366692887,-0.00518643330285595,-0.00897398253904136
0.00622085987510257,0.00962700004563022,0.00898249016167174,0.00494559029922392,0.00760413153204276,0.0188187895479679
0.0017211708207725,0.0103399348200615,0.00678651273498776,0.00187517563553641,0.00541549564715549,0.00401034643922671
0.00668440229906686,0.00568777207261117,0.00345013419345008,-0.0016076647157135,-0.00426392988065594,-0.00708593464042906
0.0207935815724225,0.0118544179260489,0.000259206459395145,0.0109086195943089,0.0149474164662022,-0.00360329994107289
0.0581710439309857,0.0404406044350321,0.0314165779311972,0.0320068253573869,0.0181918817030828,0.0355674578571872
0.0226306965910803,0.0158152065727268,0.00949871446926398,0.078369775026923,0.0681246838707263,0.0753342567630497
-0.0171210407801112,-0.0300629369037333,-0.0483104839470423,-0.0701961297293376,-0.095343373906843,-0.0880994323515587
-0.00946379303094957,-0.00735349090022641,0.00279355801377346,0.0290357408539208,0.0381856109206353,0.0543276709921354
-0.0028566913570911,0.00208976677717043,-0.00115372461112528,-0.0083749626680909,0.0560396218621673,-0.026498986489834
0.0286696223895699,0.0205920012698524,0.0193249855228039,-0.00488276100065121,-0.00903513356627972,0.0130113828832545
0.0203324286330755,-0.00356793841126812,-0.0263129252456729,0.0305520205982237,-0.00362806095355417,0.00687859773820598
-0.0126400830099191,-0.0137222227728726,-0.00371936185320187,-0.00114779325172343,0.00528095389185346,0.0158839365394048
0.0091533819864873,-0.00471019184303589,0.00142927018726802,-0.005976419311299,-0.004372703892491,-0.0194934859226041
-0.025064739527922,-0.0170806640017096,-0.0128614270987457,-0.0085490107431756,0.0465765628468633,0.00525160630359522
-0.00734550462283323,0.00374429552294941,0.00501292254379493,-0.0162194127027675,-0.0113503711839362,-0.0142736350121524
0.0078125397367943,0.00199757503821818,0.002837095962132,0.00789488013282202,0.00789972692675622,0.0109219714828974
-0.0141068170081811,-0.00109341584461475,0,-0.00856375169675339,0.00125518315867357,-0.0121331019182822
0,0,0,0,0,0
0,0,0,0,-0.0235731283737328,0
0.019849053629204,0.0130192635810555,0.0119406645519291,0.0217864572394699,0.0111561030422997,0.0306207763184325
0.0127625319595568,0.00755391283589724,0.00450627356971367,-0.00196048093465429,-0.00763865739595904,-0.00916281047048706
0.0151632928033454,-0.000302927917123164,-0.0107967799532913,0.00914599794638349,-0.00850246243471986,-0.00849710916706492
-0.00709811935881888,-0.0137039876932681,-0.0143000091329837,0.00265215721100098,-0.000518635008452506,0.0101883945146959
0.0130996377475165,0.00268988623999267,-0.00110558330774957,-0.00590714980362783,0.0175061090563196,-0.0159394654133642
-0.0112825566903112,-0.0102793354381605,-0.0112778823953299,0.000487298079759668,0.00362686003279222,0.01501146439902
-0.00957672440464119,-0.010722936635462,-0.0123434397214259,-0.0132691876827948,-0.0164089930525657,-0.0164086048783503
0.00730485671032355,-0.00376103437701669,-0.00281602188594654,-0.0100222121935314,-0.0147186792248286,-0.025557710708652
-0.00837462070017025,-0.0130558726979544,-0.0103146459937085,0.00245808704169548,0.00480460029617458,0.012538867932415
0.00229095174655569,0.0147934925964952,0.0151595409907515,0.00699220158078795,0.0455886035196471,0.0231582073553902
-0.00336186135704963,0.0145065380530189,0.0167746367577832,-0.0029327940070516,0.0137390105712933,0.00930179447864354
-0.014337715742351,0.00223145493187538,0.00748437891117959,-0.00238647081005539,0.0113118908911138,-0.0041591589690757
0.00155159069141853,0.00944026646409402,0.0184321382739956,0.00153831296765361,0.0162636890784595,0.00101054408728274
0.00309597770512848,-0.000869493750950134,-0.00682059307301053,0.00267712828237876,-0.00960730180161029,-0.0216331788183304
-0.00309597770512848,-0.00942478424675919,-0.014125544925248,0.00264316524321018,-0.0729891914052754,0.00395662090780569
-0.00357226441853165,-0.00817362078889072,-0.0137091024396563,0.000441684981494106,-0.00517249216321858,0.00406119687301576
-0.0279264026408388,-0.0145819095976929,-0.0124892198218269,-0.0247710194674422,-0.0127064240631034,-0.0142348825326319
0.00239712459972097,0.00901527574473615,0.00402446476716101,-0.0044291515256063,-0.00281563425118136,-0.00128315088274178
-0.00159744442915688,0.0131942540822827,0.00950817292221462,0.00383240732158896,0.00952981468432323,0.000289805705099511
0,0,0,0,0.0169918023508231,0
0.00239521072595483,-0.0118237156309355,-0.00584944238899787,-0.0154309155968164,-0.0162435960566709,-0.0138722618546971
-0.0020755176286027,0.00398072514340964,0.00615839427219989,0.0100711416561179,0.0149687305141821,0.015733658235872
0.00716620631885601,-0.014852235594609,-0.0165466779613119,-0.002057324299793,-0.0198925886733363,-0.0168605700111879
-0.00190597262273329,0.00186863777330615,0.00051021410475105,0.00245468175808128,-0.000763127512990458,0.00382684405116152
0.0204570469895202,0.00399250424478126,0.00438494164351244,0.00364618748513834,0.00395520938699701,-0.00683212687267343
0.0169888255864699,0.00805728608848799,0.00156140245634351,0.0189958853635481,0.00951556090063921,0.0305379302790953
-0.011551918989734,-0.0028787353453561,-0.00367317047746241,-0.00113520998425543,0.0020138987906968,0.000451721064909094
-0.00824458275093409,-0.000745022204879042,-0.00427627713775269,-0.00507574113150611,-0.00349925610371749,-0.00193630838499637
0.00746968926000946,0.00129742215648054,0.00231695208600158,-0.00544809585151285,-0.00702429097248114,-0.00858892311839199
0.00247754849556081,-0.0111306756686318,-0.0112420567465392,0.0074927306329613,0.00897475427160632,0.00442485874425103
-0.0263255566244087,-0.0170923403006569,-0.0181331897370756,-0.0186622387013227,-0.0139695570807357,-0.0171836164339094
0.00427791193475091,0.0106130464295671,0.0106076211616504,0.00442655645094447,0.00915299837167272,0.0107104790371988
-0.00269136551279203,-0.00455570494988233,-0.00151993949504803,-0.00354668584210671,-0.00197103643413499,-0.00821995826751909
-0.0022218704585768,0.00254983343584048,-0.00024020177064088,0.0019834256756166,0.00198216120399142,0.00350340085580214
0,0,0,0,0.00532565332855661,0
-0.0110233562914441,-0.0044418885995734,-0.00425310595776285,-0.00670843178729008,-0.00116256552524341,0.000436425452827294
0.0024067400305654,-0.0076290073374814,-0.0103062446051494,-0.00793100742565045,-0.0213417272389078,-0.0213435237462445
0.00829880281469464,0.00826828350195896,0.00279924724865666,0.0113206420662468,0.00662138286723657,0.0160578936423477
-0.00190900471592403,-0.00841699712935906,-0.0112852840574664,-0.00765189952915968,-0.0154196936133388,-0.0106791535535233
0.0129728128468454,0.010994539582259,0.00893281896932496,0.00637781913321156,0.0118155178829067,0.0181007741107475
-0.00773179394146428,-0.00757970898485549,0.00372892779686396,0.00127736266268208,0.0114433128104849,0.0099139523853502
-0.00460427899211346,0.00261509005793847,0.0111840888992916,-0.00984688185136662,0.00360770033202495,-0.00748020836990726
0.00190779072172731,-0.0041973297511797,-0.00956714295721639,-0.0041588191795352,-0.00971694695226422,-0.0112903189144795
-0.00158957273972593,0.00567454399425049,0.00117065307546138,0.00433142579609935,0.00116654715310816,0.00273720809102507
-0.00734475599403961,-0.000615240763109703,0.000967781034445281,-0.00779399006039938,0.0132409491418022,-0.0030455170190109
0.00956945101615059,0.00459285355010852,0.00522593245948677,0.0108058534494671,0.00921695958570901,0.00765129950357135
-0.00158856268513752,-0.00223239019691768,-0.00514532630113251,-0.00119136592435254,-0.00514309454926565,-0.00357645949354968
-0.00238758569450148,0.00188926975827819,-4.03022670081299e-05,-0.00238827378400863,-2.20358964755363e-05,-1.7914473742664e-05
0.014240746991522,0.00144521084812155,0.00128886758618485,0.00915781277188366,0.00128828395295866,0.00127879871746295
0.00204033657849578,0.00502967586190284,0.00321491998491918,0.00242653982869889,-0.00950840248270612,0.00619178091732486
0.0150940389977352,0.00575544651266124,-0.000441439098606722,0.01129737945611,-0.000411117968868169,0.00292708624229832
0.00508358177119028,0.000314743305223963,-0.000642441298947638,0.00243018991942989,-0.000678158325924549,0.0120864505387885
-0.0226893960298389,-0.00470726125799725,-0.000281197904920205,-0.0174272907489286,-0.000244694577899551,-0.0130113359759463
-0.0147259410351213,-0.0175180514584055,-0.0220985513920962,-0.0160107645220968,-0.022294131912699,-0.0238744254136432
0.00382105225296492,0.00523354606225546,0.00458979577977381,0.00694198481780361,0.0299733930846937,0.00631512936681489
0.0026977720083261,0.000959799254160565,0.00346932043249293,0.00129051153896675,0.00362516856250217,0.00667794563571888
0.0039541372199805,-0.00256151466380317,-0.00608948077862514,0.00401387588372515,-0.00610090978593192,-0.00770015291786663
-0.00554018037561566,-0.00123383689525092,-0.000943299567536471,-0.00323626442461666,-0.000907832888256799,0.0038664924222509
0.00869227124393035,-7.40786468638177e-05,-0.00472989139354851,0.00605521835020362,-0.00476299758552479,-0.00316425789354113
-0.0121904462216555,-0.00945287459714894,-0.00877852428304582,-0.0242296310996259,0.00771596790676554,-0.0071486042243265
-0.0181633218034545,-0.017020510696125,-0.0173683939780984,-0.00653668021931608,-0.0173892240219793,-0.0189986585127144
0.00678955081520805,0.003265619002363,0.00105741788429459,0.00474653013589155,0.000887346387249188,0.0040952295925365
0.000644226145650961,-0.000328610612023716,-0.00355736622131708,-0.000468490145994593,-0.00353158545925325,0.00289275669423894
0.0033753949912807,-0.00445954218019295,-0.00416631841504422,0.000561563911048779,-0.00403041984349528,0.000830975444634063
-0.0075703027239955,-0.0158959000733665,-0.0206610026668859,-0.0123108494126178,-0.00119984167430687,-0.00703245569739863
0.0179463236621542,0.0104210388662063,0.00282295903089747,0.0101959644683483,0.00265808695179359,0.000428742705370411
0,-0.00740677681660529,-0.0152954955022819,-0.00183888291993028,-0.0152638226641448,0.00628297518717424
-0.00413749794572205,-0.0085511455351801,-0.000881134958762964,-0.00683134508934558,-0.000883559539968104,-0.0125444339170624
0.00667516782460442,-0.000285436265317962,0.00378338403869627,-0.00219327929772817,0.0037811993627006,0.000481816751255693
0.000633412531075628,-0.00317122253756352,-0.00114230494386014,-0.0109607198690362,0.0305335422599802,0.0107786362280713
0.0185074291315264,0.0207159835354167,0.0188557481750031,0.0182683154871022,0.0190301954575176,0.0137015667037694
0.0118947876521487,-0.00629302938898846,-0.00562382517001581,0.00644611793759431,-0.00559889266753366,-0.00891869708883419
-0.0173486383346129,-0.004397872451956,-0.0116506172199751,-0.00867850564317507,-0.0116691292087872,-0.00669347245750451
-0.00344342177776014,0.00239422411537049,0.000482678435838935,-0.0040078267142416,0.000476029699957969,0.00215015879648206
-0.0051874674215151,0.00282449796199025,0.00197217112240544,0.00198524450933668,0.0201602059716368,-0.00202618831184864
0.0164130296413303,0.00577814610967309,0.000700280140661924,0.00816786173364292,0.000704801898526952,0.00472840245833872
-0.0148382261662636,-0.00383132444862344,-0.00486832390650438,-0.00784732278443201,-0.00486782876404401,-0.00486556219689582
-0.00110210197725458,-0.00863580981184597,-0.0110522787288314,-0.00512160210549517,-0.011073073103657,-0.00945648561932977
-0.00141877536213375,-0.000309805341457192,0.000355571362472773,-0.000546271807554177,0.000187211268462661,0.00019437510462339
0.0296859159863105,0.0155772774722456,0.015214952501565,0.0205776138512839,0.0264810358136991,0.0199384011876003
-0.00383583132387066,-0.00688760662685883,0.000393830001808482,-0.00481056045028794,0.000375256653146749,-0.000796322858295895
0.00689393768269131,0.00759916955395923,0.0171337336801223,0.00743714961030051,0.0171324054843129,0.0188107271513225
-0.016625998738153,-0.0150244056782718,0.00163293405714526,-0.0157470325867788,0.00165302346082008,-0.00836807735044331
-0.00497977997642884,-0.00265974773006672,0.00338627383742018,-0.00274990809938735,0.00337126762720352,-0.00654541190353619
0.0100893366530226,0.0100593858203073,0.0122486964966004,0.00920331595098922,-0.013139406695875,0.00449874142612394
-0.0122758126138933,-0.00585352496754776,0.00392347625037992,-0.00768338556019899,0.00393352748283426,0.000261565535959463
0.00421250330394773,0.00523897548977814,0.0101795906576339,0.00376629393555028,0.0100128760236089,-0.00130073398381647
0.00419483253202557,-0.000717452051171463,-0.00916957457985124,0.00345269427340433,-0.00900812186586109,-0.00417531716802522
-0.00263913837881802,-0.00210407549656377,-0.00408843375757062,-0.00349451061317119,-0.00426923256795853,0.00059085119427138
0.0154252634297505,0.0050219173414856,-0.00283376170344063,0.0117808087194913,-0.00373327243461841,-0.00180748985290791
-0.000459312570273873,-0.00384103719193707,-0.00475503995204107,0.00220200656100111,-0.00463542329796152,0.00908503854278742
-0.00153256734977791,-0.00231172403371271,0.00170082531009008,-0.00207983970830661,0.00171141340306402,0.00171121766602589
0.0155230631864933,0.00763401596578905,0.00761811708713278,0.0136711358189352,0.00761229089106408,0.00926134568059922
0.0127543179925453,0.00967614310107301,0.00952528025196919,0.00938784156504724,0.00938468507361545,0.0176669885766767
0.0164144165981108,0.0193237891090536,0.0171418573013922,0.018786478171684,0.0393221416586975,0.00889447894465789
-0.0199991851867782,-0.01571609046254,-0.012849558085346,-0.0182707507449003,-0.0129738584291585,-0.00956997733872633
0.00522350266116778,0.000830700731210499,0.00269928113894924,0.00209914538292288,0.00286137847878365,0.00120001319853991
-0.00119154020651013,-0.00813526125905106,-0.0115121187969756,-0.004740385423597,-0.0115465835225299,-0.0115475190492962
-0.00193928605567706,0.000811441367173593,0.00125775632881453,0.000358063396724617,0.00110396354719988,-0.0036692343284308
0,0,0,0,0,0
0.00342848960714459,0.0139197032103402,0.010212890202733,0.00508072370188195,0.010381390487189,0.0118591226787164
0.0144780191806531,0.0114329566455771,0.00838380197160937,0.0155730140968053,0.00839418761971533,0.0116927612566347
-0.0115062487914956,-0.00883665491504093,-0.0100856474314446,-0.0104556572450587,-0.0100794693839745,-0.00177563099591715
-0.0111899712935433,-0.00277129516872954,-0.00616745714586031,-0.00467247609772237,-0.0061832081946207,-0.00950687487728352
0.00419225048783289,0.0161201814275369,0.015389066999635,0.000607399013141219,0.0111898720977175,0.00325342430085485
-0.0194620308906606,-0.0147460572153637,-0.0132594964931716,-0.011971167002331,-0.00891928040901746,-0.00596473003353815
-0.00672579728928291,-0.00870126730118059,-0.0103984165459963,-0.000602247718548554,-0.00364984546356073,0.004657095748831
-0.000767165361753364,0.00321850919018996,0.00579955397353604,-0.00564335777903047,-0.00107177832694916,-0.00937654323427317
-0.0259674079126455,-0.00485688277809526,0.00343024808220438,0.039838663409725,0.0521219622175213,0.0438970708776978
0.0061248719152891,0.0118614643768735,0.0216874476919013,-0.0451090556769618,-0.0594074411416603,-0.0514651917711113
0.00717631784941108,0.00601468198227817,0.00106191808704814,0.0034225100913865,0.00106923570222328,0.00587827983362565
-0.00280199436126338,0.00388282771516568,0.00102001273659358,0.00381546393020216,0.00381086971981404,0.0102648958444718
-0.00468750858309708,-0.00964825124006019,-0.013796720447111,-0.00864754052599004,-0.016465565825639,-0.0213061826064305
0.00640077120916427,-0.00562339809613643,-0.00938818011583553,-0.0107513658540768,-0.0215932386257416,-0.0102665854765984
-0.00624416640107661,-0.0107090335931863,-0.00775116481579463,0.00293648587652307,0.0125050977116219,0.00530388555469408
-0.00533837034775519,-0.00538509734607473,-0.00273770835413956,-0.00350066644332969,-0.0027288043647733,0.0029836616537029
-0.00425968933125098,0.000687451491727664,-0.00164622987306018,-0.00241529754686809,-0.00164938398330783,-0.00491050424364659
0.000158090269873234,0.00099215190605495,-0.00317346406342534,-0.000119755779321551,-0.00320010513420943,0.00335021658706047
0.00897008139046296,-0.00981201657850761,-0.0127955341265533,5.75942640974603e-05,-0.0129579368750559,-0.00801218136784598
0.0256741599619961,-0.0139370573544708,-0.0150944630064371,-0.00977502440360212,0.0160408855040162,-0.0168322128335614
0.0013733121865398,-0.00386110938580586,-0.00213763850621795,-0.00652070434415819,-0.00197241877078369,0.0214993483788444
0.00182815407406345,-0.00608271191948351,-0.00371902159088222,-0.0106059055669547,-0.00374227924287407,-0.0037428634735015
0.00228050269872515,-0.00638457213086863,0.00328220683707059,-0.0277591744329282,0.00332597505727428,0.00163615020105645
-0.00197613502022254,0.00438388701883863,0.0205408186240117,-0.0099320328775363,0.0205116429577092,0.0121238264980761
-0.00871098959821381,-0.00942529018206884,-0.0104987840982202,-0.0186553928016018,0.00736795525464462,-0.0208514384934606
-0.0108025741856572,-0.01998938162619,-0.0129298072611119,-0.0186892461592798,-0.0129271380039011,0.00246153488538248
0.00834368252106099,0.00670762258507818,0.00694280456228036,0.0059487446448756,0.00677179827924501,-0.00325898205101538
-0.000153881665303501,-0.00945230140092512,-0.00860925234520327,-0.00680071712687713,-0.00844559740361905,0.00158381303346466
0.00949616570908951,0.0132996499996461,0.0172313026820401,0.0149366992173565,0.0190660858826481,0.0275087916583203
-0.00688339237918978,-0.00172006062618912,-0.0057976193197824,0.000594271561952908,0.0175724435428899,-0.0164917860985341
0.00184020907627236,0.00129032275967056,0.00216722376881062,0.00450135623502312,0.00203944001327638,0.0193915117306478
0.000612651267439368,0.000107451781116374,-0.00112637017497175,-0.00525890405742047,-0.00115618674137163,-0.0113575630194198
-0.00322061470004176,0.000832360057185788,-4.33472767138454e-05,0.000117647151231637,0.000111620166835635,0.0018123969808812
0.000307172479760531,0.00069757461510811,-0.000433576142761183,-0.00369759386525281,-0.000395800460845308,-0.000401618245517099
0.00321962715837465,0.00377454905983843,0.00216600327275174,0.00694289998554609,0.00199769874830213,-0.000903591003556414
0.00107090961049394,0.00136176142160327,0.00142699641520672,0.00157940436568005,0.00157910752522028,0.0112834703410147
-0.0102974859057348,-0.00213692417776379,-0.00676381350757804,-0.00199480094174476,-0.00690161882067919,-0.00690878437413645
0.00569977665710564,-0.00716521911044765,0.00113048405447991,-0.00951865174395117,-0.0046038106069286,-0.01140082506884
0.00230149698827908,-0.000970036721892775,-0.00684590721733969,0.00718327924351847,-0.000992952169085903,0.00580384084998364
-0.000306560394798261,-0.00118687972500009,-0.00486853743500859,0.00276029188907145,0.0175126934554886,-0.00248250246548309
0.00489372440170399,0.00648365893004499,0.00561208067131158,0.00528380156115915,0.00528966338759851,0.0049332800914641
-0.00566053680029377,-0.00651064984760286,-0.00635981002813502,-0.00393517890109152,-0.00635700681098328,-0.00293036749608078
0.000920104343397732,0.00506152980010999,0.00967714174774947,0.00335619405434784,0.00982473892372582,0.0115435140718407
-0.00245549540197576,-0.00153190833134964,-0.00318617557803957,-0.00885425404047169,-0.000708558113942992,-0.00241956588725678
0.00337475393154829,0.000510896904052593,-0.000131156141574884,-0.00520086919355478,0.013229726354564,-0.00582021734537719
-0.000612745117210878,-0.007420133069445,-0.00583194303835644,-0.0066733032938302,-0.00584947224477261,0.000659438427749848
-0.000306513412361653,-0.00105678179163959,-0.004495776260665,-0.0033528465043009,-0.00418076170401349,-0.00244824466576787
-0.00337786287705377,-0.00620055833377098,-0.00336298383237477,-0.00368420258260294,-0.00367880220885031,-0.00109687350823151
-0.0049337133689038,-0.00761272092087673,-0.00457585373826763,-0.0177974908095369,-0.004585005679691,-0.00889618213535748
0.00570241200003796,0.000989092588260299,0.00532908268900822,0.000199858767135908,0.0456690513589448,-0.00131252470118071
-0.00230787086050288,0.00432948558124036,0.00327216741220404,-0.000772416135518483,0.00341635299625409,0.0133755956815005
-0.00061633283923257,-0.00548352208894265,-0.00305073741639195,-0.0131738025882022,-0.00305215202997111,-0.00133260882335584
-0.00432499901860162,0.00334852374141903,0.00829038571136032,-0.00365066871124853,0.00828320144752404,0.00828649177722163
-0.00325606923846422,-0.00266143682538011,-0.00219818957766105,0.0002002026286263,0.00105432639740766,-0.0126882595887174
0.0035656188462605,0.00493313870416845,0.00145134714865858,0.00247789619899663,-0.0246325684448534,-0.000915619084151942
0,-0.00139525362898851,0.00525994024150034,-0.00156551608695743,0.0052986169033975,0.0061156308015331
0.00432366331369227,0.00188723166389337,-0.00376681274087609,-0.003785486059666,-0.00379157484394188,-0.000358107558872334
0.00246229733516046,0.00272881247758239,0,-0.000854003861597619,9.71548210682016e-06,0.00344019902687442
0.000307361305631915,0.0025039477455806,0.0038105295434363,-0.00613680283628604,-0.0070001260791317,-0.00699753529146996
-0.00585608084398181,-0.00840753983432041,-0.00794403879278782,0.00112885061179924,0.0166398033445789,0.00449326127480276
0.00262406571810914,-0.00326739352477201,-0.00401793153734609,0.000987174407560687,-0.00416546740565149,-0.00581382082893711
0.00400000533334577,0.00799850869014485,0.00503090204963197,0.00504667303213324,0.005040707310906,0.00504673393152011
0.000460511175534251,-0.00560869310673251,-0.00542915857634618,-0.00615617303944127,-0.00530162603620354,-0.00184597554336996
0.00214625254854095,-0.00445459531680026,-0.00617107776503545,-0.00100424322070758,-0.00613668364675934,0.00776539359364392
0.0112685827695422,0.00697555900188984,0.00475376864302657,0.00831862840793285,0.0264476321799334,-0.00157016465543158
0.00317484581440386,-0.00279536480636811,-0.00159687755722349,0.00419022023322846,-0.00175359650615281,0.0082406238034185
-0.00940255638070031,-0.0119543684426624,-0.0117440899693984,-0.00939783428464835,-0.0119298990763923,-0.0154434870018374
-0.00565361732045666,-0.00962820526583563,-0.00771055561716505,-0.00332293892524405,-0.00753636811666425,-0.00402269183371118
-0.00306937011996933,-0.00760031807762296,-0.0108315808903878,3.89500230166817e-05,-0.010825216467361,-0.00554254133318999
-0.0117502898016317,-0.00982487955325428,-0.0110889856467722,-0.00197451531485981,7.82288977942969e-05,-0.00925497679615006
0.00341562201343493,0.00897682296532487,0.00884431579294809,0.00684846879110168,0.00850016558559741,0.013771908729586
0.00494744361046706,-0.000848776398388651,0.000229278918808085,-0.00510082824682989,0.000697829971038288,0.000690727017619963
-0.00432767290578173,-0.0030899657475203,4.5849476177473e-05,-0.00259270231754449,-0.000106581401646544,-0.000100486587058413
-0.00155014757440153,0.000709552018643755,0.000137535816835843,-0.000692167824675849,0.000145335458716644,0.000141708932666518
-0.0153199807290836,-0.0125048022237984,-0.00238663597773048,-0.014102088252768,-0.00237646155036941,-0.0161624979178168
-0.00126103421502854,0.000861499636891416,0.0150049562312278,-0.00115227690446851,0.0149787376730934,0.0146387185477383
-0.00474309189601207,-0.00379616238695846,0.00928185450818564,-0.00276750488073141,0.00929406579632719,0.000554604716491269
0.00631913635147807,-0.00276992502105866,-0.0108674665467383,-0.00307843600480417,-0.010845121686776,-0.0212284016565665
0.000787091736817125,0.00466980756956481,0.00253577386376413,0.00338588335181633,0.00252641383804963,0.0129054648910056
0.0026714874063849,0.0024128235983234,0.00198789258559806,0.00283313961215015,-0.0320089474768688,0.00247511057225047
0.00797190622785315,0.00217802573634529,0.00867323715842794,-0.00360457928238134,0.00069056007163848,-0.00154200433967766
-0.00343107011578869,0.000915646166754769,0.00846556472584759,0.00671509602625875,0.0119010511691018,0.0119029194389313
0.0178064625799319,0.0180547666328703,0.0171117290306828,-0.0015717655693237,-0.000701891235678431,-0.00762543139430072
-0.000767636485073275,-0.00115231670540794,-0.00323271436129424,0.0199863041407067,0.0191151681192707,0.0173946417977451
